pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
1133	378	yeah that's what i i just did today i got uh Darkman have you seen that uh i haven't i'll guess i'll watch it tonight	I haven't seen Darkman yet so I decided to get it to watch tonight.	entailment	-1	-1	0	1	0	1
1134	378	yeah that's what i i just did today i got uh Darkman have you seen that uh i haven't i'll guess i'll watch it tonight	I heard that Darkman was a good movie.	neutral	-1	-1	0	0	0	1
1135	379	oh goodness well i was an English major so i like to read period	I have been reading since I can remember.	neutral	-1	-1	0	0	0	0
1136	379	oh goodness well i was an English major so i like to read period	I was an English major so I like reading.	entailment	-1	-1	0	0	0	0
1137	379	oh goodness well i was an English major so i like to read period	I was an English major that led me to poverty which is why I cannot stand to touch a single novel.	contradiction	-1	-1	0	0	0	0
1139	380	and uh gosh sticks in my mind he paid eighteen hundred dollars for a parrot and that was just mind boggling	I could not believe he paid $1800 for a parrot.	entailment	-1	-1	0	0	0	0
1140	380	and uh gosh sticks in my mind he paid eighteen hundred dollars for a parrot and that was just mind boggling	The parrot was beautiful with multiple colors.	neutral	-1	-1	0	0	0	1
1147	383	and you're the minority and you're stuck with it but uh	Minorities may have the upper advantage in this case.	neutral	-1	-1	0	0	0	0
1148	383	and you're the minority and you're stuck with it but uh	Unfortunately, you are stuck being a minority.	entailment	-1	-1	0	0	0	0
1150	384	it's probably more because i just enjoy the coverage than it is because i don't have time to read the paper you know	I like the coverage it has because I never have time to sit and read the paper.	entailment	-1	-1	0	1	0	0
1151	384	it's probably more because i just enjoy the coverage than it is because i don't have time to read the paper you know	I take at least an hour a day to read the paper just so I dont have to watch it.	contradiction	-1	-1	0	1	0	0
1152	384	it's probably more because i just enjoy the coverage than it is because i don't have time to read the paper you know	They cover a lot more than you will get from the paper.	neutral	-1	-1	0	0	0	0
1156	386	themselves and i like some of their songs but as as i agree as a general rule i i wouldn't choose rap either	I am not a rap fan but I do like some of the songs they have.	entailment	-1	-1	0	0	0	1
1157	386	themselves and i like some of their songs but as as i agree as a general rule i i wouldn't choose rap either	I love rap but their songs are horrible.	contradiction	-1	-1	0	0	0	1
1159	387	satisfaction from what things i've heard	From what I have come across it sounds like accomplishment.	entailment	-1	-1	0	0	1	0
1160	387	satisfaction from what things i've heard	I have gathered from the meeting that things went very well.	neutral	-1	-1	0	0	1	0
1162	388	you know it's easy to say well we'll build a concrete hole and and nothing'll happen and then they'll say well the only way to test that is over a long period of time so	Testing does take time especially with the construction of building concrete holes.	entailment	-1	-1	0	1	0	0
1163	388	you know it's easy to say well we'll build a concrete hole and and nothing'll happen and then they'll say well the only way to test that is over a long period of time so	They need to give it time for the concrete to set before beginning any tests.	neutral	-1	-1	0	1	0	0
1165	389	no not necessarily um it can be in house people who help you handle X amount of dollars	Sometimes it is in house people who assist you.	entailment	-1	-1	0	0	0	0
1166	389	no not necessarily um it can be in house people who help you handle X amount of dollars	They never use in house people to assist you.	contradiction	-1	-1	0	0	0	0
1167	389	no not necessarily um it can be in house people who help you handle X amount of dollars	You certainly need help if you are trying to handle X amount of dollars.	neutral	-1	-1	0	0	0	0
1178	393	and uh he snapped he snapped out of it he uh he was probably uh say ninety five percent himself	He never snapped out of it.	contradiction	-1	-1	0	0	0	0
1179	393	and uh he snapped he snapped out of it he uh he was probably uh say ninety five percent himself	He was only out of it for about 2 minutes.	neutral	-1	-1	0	0	0	0
1180	394	so that's that is a problem what kind of criteria do you look for when you are shopping around	That problem has an easy solution.	neutral	-1	-1	0	0	0	0
1181	394	so that's that is a problem what kind of criteria do you look for when you are shopping around	There is no problem.	contradiction	-1	-1	0	0	0	0
1182	394	so that's that is a problem what kind of criteria do you look for when you are shopping around	What are you looking for when you shop around for something?	entailment	-1	-1	0	0	0	0
1183	395	been nice talking to you	Talking to you has been very annoying.	contradiction	-1	-1	0	0	0	0
1184	395	been nice talking to you	This has been a nice talk.	entailment	-1	-1	0	0	0	0
1185	395	been nice talking to you	We will talk again soon.	neutral	-1	-1	0	0	0	0
1189	397	oh i see oh the state doesn't require it well that's kind of that's rather that's rather unusual isn't it	Even if it is not required it should be done.	neutral	-1	-1	0	0	0	0
1191	397	oh i see oh the state doesn't require it well that's kind of that's rather that's rather unusual isn't it	That makes sense that the state requires it.	contradiction	-1	-1	0	0	0	0
1201	401	oh yeah well some some places are good about sending them out by UPS or or other ways but	Some places will only ship their products by UPS media mail.	neutral	-1	-1	0	0	0	1
1203	401	oh yeah well some some places are good about sending them out by UPS or or other ways but	They will only use FedEx.	contradiction	-1	-1	0	0	0	1
1206	402	well i don't think he i don't think he wants to do that but he he certainly would be like an elder statesman or whatever	I know he would love to do that!	contradiction	-1	-1	0	0	0	0
1208	403	when they're passed on or something i didn't quite understand it	I was a little confused.	entailment	-1	-1	0	0	0	0
1209	403	when they're passed on or something i didn't quite understand it	I was confused about how it all happens.	neutral	-1	-1	0	0	0	0
1210	404	yeah i have two two boys twelve and sixteen	I also have a daughter that is younger than the boys.	neutral	-1	-1	0	0	0	1
1211	404	yeah i have two two boys twelve and sixteen	I have two boys that are both in their twenties.	contradiction	-1	-1	0	1	0	1
1212	404	yeah i have two two boys twelve and sixteen	My boys are twelve and sixteen years old.	entailment	-1	-1	0	0	0	1
1213	405	oh God course the name just uh the name just slipped my mind but it's the Peace of Parliament	I knew instantly that the name was Piece of Parliament.	contradiction	-1	-1	0	0	0	0
1214	405	oh God course the name just uh the name just slipped my mind but it's the Peace of Parliament	I often have trouble recalling names on the spot.	neutral	-1	-1	0	0	0	0
1215	405	oh God course the name just uh the name just slipped my mind but it's the Peace of Parliament	The name escaped me at first but it is referred to as the Peace of Parliament.	entailment	-1	-1	0	0	0	0
1219	407	it's a it's a plastic automatic weapon that fires	It's an automatic weapon made out of plastic.	entailment	-1	-1	0	0	0	0
1220	407	it's a it's a plastic automatic weapon that fires	It's more durable than a metal weapon.	neutral	-1	-1	0	0	0	1
1221	407	it's a it's a plastic automatic weapon that fires	The weapon is made from cardboard.	contradiction	-1	-1	0	0	0	1
1222	408	um they're pretty neat they're kind of a a a blue grass country uh they're real fun i mean they're	They have been a band for two years.	neutral	-1	-1	0	0	0	1
1223	408	um they're pretty neat they're kind of a a a blue grass country uh they're real fun i mean they're	They play bluegrass music.	entailment	-1	-1	0	0	0	1
1224	408	um they're pretty neat they're kind of a a a blue grass country uh they're real fun i mean they're	They play jazz music.	contradiction	-1	-1	0	0	0	1
1225	409	yeah they get crowded real quick the crowd's a little dressier too more of a yuppie crowd	The crowd is always dressed pretty casually.	contradiction	-1	-1	0	0	0	0
1226	409	yeah they get crowded real quick the crowd's a little dressier too more of a yuppie crowd	The crowd likes to get dressed up.	entailment	-1	-1	0	0	0	0
1227	409	yeah they get crowded real quick the crowd's a little dressier too more of a yuppie crowd	Their clothes are very stylish.	neutral	-1	-1	0	0	0	0
1228	410	well i have a girlfriend who has a daughter that's a teenager and every year before school starts she has me take her shopping for clothes because they fight too much	I get along better with my girlfriend's daughter pretty well compared to my girlfriend.	neutral	-1	-1	0	0	1	0
1230	410	well i have a girlfriend who has a daughter that's a teenager and every year before school starts she has me take her shopping for clothes because they fight too much	My girlfriend's daughter refuses to go shopping with me.	contradiction	-1	-1	0	0	0	0
1233	411	you know yeah well i i went to the library yesterday looking around and i found this uh new book by PJ O'Rourke called uh uh Parliament of Horrors and it's about uh	I never go to the library.	contradiction	-1	-1	0	0	0	0
1235	412	it's um about twenty minutes	It is approximately twenty minutes.	entailment	-1	-1	0	1	0	0
1236	412	it's um about twenty minutes	It is exactly ten minutes long.	contradiction	-1	-1	0	1	0	0
1237	413	yeah that's true but  but uh i think i mean even more than that even i mean if you drop out in high school	It is pretty close to what I mean.	neutral	-1	-1	0	0	0	0
1238	413	yeah that's true but  but uh i think i mean even more than that even i mean if you drop out in high school	No, that is not true at all.	contradiction	-1	-1	0	0	0	0
1239	413	yeah that's true but  but uh i think i mean even more than that even i mean if you drop out in high school	Yes, that is the truth.	entailment	-1	-1	0	0	0	0
1240	414	uh it's amazing it's amazing what you can get out of a little	It is astounding how a little can produce a lot.	entailment	-1	-1	0	0	0	0
1241	414	uh it's amazing it's amazing what you can get out of a little	People love finding out how much they can get out of so little.	neutral	-1	-1	0	0	0	0
